,title,count,frequency
5599,Headpiece (page 51) fromCalligrammes,1,8.043111075363951e-05
5600,Hej stad,1,8.043111075363951e-05
5601,Poster for the First Secession Exhibition (censored version) (1. Kunstausstellung Secession),1,8.043111075363951e-05
5602,Tra Bookends,1,8.043111075363951e-05
5603,In-text plate (folio 9) fromPoésie de mots inconnus,1,8.043111075363951e-05
5604,Goats (Ziegen)(plate 5) from the illustrated bookDeutsche Graphiker der Gegenwart (German Printmakers of Our Time),1,8.043111075363951e-05
5605,Plate 2(folio 6) fromLiebesgedichte (Love Poems),1,8.043111075363951e-05
5606,Experimental Lounge Chair,1,8.043111075363951e-05
5607,Morisawa & Co,1,8.043111075363951e-05
5608,Tube Lamp,1,8.043111075363951e-05
5609,"USSR, auf der internationalen Pelzfach Ausstellung, Staatenhalle Leipzig",1,8.043111075363951e-05
5610,"Untitled, no. 5 of 8, from the illustrated book,Homely Girl, A Life, volume II",1,8.043111075363951e-05
5611,Medved’(The Bear),1,8.043111075363951e-05
5612,Plate (page 27) fromLa Rose séparée,1,8.043111075363951e-05
5613,Bowls with Flaring Rims,1,8.043111075363951e-05
5614,Careless Talk Costs Lives – Don’t forget that walls have ears!,1,8.043111075363951e-05
5615,Patriotic propaganda postcards with verse by Vladimir Mayakovsky,1,8.043111075363951e-05
5616,Cardboard Lamp,1,8.043111075363951e-05
5617,Moebel,1,8.043111075363951e-05
5618,"SCD, Diana, Ex Libris, Druzstveni prace, Odol, CSD",1,8.043111075363951e-05
5619,"Mavignier, Bilder + Serigraphien, (Op) Art Galerie",1,8.043111075363951e-05
5620,Cross-Cut Saw,1,8.043111075363951e-05
5621,Variant ofBather(17th supplementary plate) from the illustrated bookNon Vouloir,1,8.043111075363951e-05
5622,Further References to the GlassfromÀ l’Infinitif (La Boîte Blanche)(In the Infinitive [The White Box]),1,8.043111075363951e-05
5623,Sectional Chair,1,8.043111075363951e-05
5624,"Frederick Tathem, from a Little-Known Photograph(plate, folio 37) fromBlake and the Youthful Ancients",1,8.043111075363951e-05
5625,“Schriftkunde Schreibübungen und Skizzieren” by Jan Tschichold,1,8.043111075363951e-05
5626,Paloma and Claude(Paloma et Claude) (cover) fromPicasso Lithographe II,1,8.043111075363951e-05
5627,Corso Theater Zürich,1,8.043111075363951e-05
5628,"Hatching(plate, folio 11 verso) fromFoirades/Fizzles",1,8.043111075363951e-05
5629,Fraternity,1,8.043111075363951e-05
5630,Dlia golosa(For the Voice),1,8.043111075363951e-05
5631,"Summergarden, The Museum of Modern Art Sculpture Garden Is Open Free Fridays, Saturdays, and Sundays",1,8.043111075363951e-05
5632,In-text plate (folio 26) fromÀ toute épreuve(Proof Against All),1,8.043111075363951e-05
5633,Oostenrijksche Schilderijen en Kunstnijverhei,1,8.043111075363951e-05
5634,A Is an Alphabet,1,8.043111075363951e-05
5635,"Army, Navy and Air Force (Exhibition Hall for Scientific Weapons)",1,8.043111075363951e-05
5636,"Partial Female Figure(Fragment de corps de femme), plate from a supplementary suite for the bookLes Métamorphosesby Ovid",1,8.043111075363951e-05
5637,"Mikveh Israel Synagogue, project, Philadelphia, Pennsylvania, Plan sketches",1,8.043111075363951e-05
5638,Plates and Bowls,1,8.043111075363951e-05
5639,"Magazin AKA, no. 2",1,8.043111075363951e-05
5640,"Numeral 3(plate, folio 15) fromFoirades/Fizzles",1,8.043111075363951e-05
5641,"Sur la mort de Rodrigo Calderon, du comte de Villamediana et du comte de Lemos, protecteurs du poètefromVingt poëmes",1,8.043111075363951e-05
5642,Plate (facing page 88) fromAllo! Paris!,1,8.043111075363951e-05
5643,Mobile Table (model 5152),1,8.043111075363951e-05
5644,"Snake (Schlange)(in-text plate, page 11) fromTierfabeln des Aesop (Aesop’s Fables)",1,8.043111075363951e-05
5645,"Variant ofTwo Bathers(1st supplementary suite, plate 17) from the illustrated bookLa Chèvre-Feuille",1,8.043111075363951e-05
5646,In-text plate (page 43) fromDaphnis et Chloé,1,8.043111075363951e-05
5647,Frontispiece (folio 2) fromThe Mariposa Suite Nos. I-VI,1,8.043111075363951e-05
5648,The Grandfathers(Die Grossväter)from My Life(Mein Leben),1,8.043111075363951e-05
5649,Plate (page 95) fromParler seul(Speaking Alone),1,8.043111075363951e-05
5650,"Drole Plant(plate, page 103) fromDreams and Projects",1,8.043111075363951e-05
5651,Headpiece (page 189) fromCalligrammes,1,8.043111075363951e-05
5652,Aspen Easter Jazz,1,8.043111075363951e-05
5653,Without Echo(Sans-écho) fromMaria 1946,1,8.043111075363951e-05
5654,Plate (folio 20) fromSketchbook 1982,1,8.043111075363951e-05
5655,Chrysler Prices Are Down,1,8.043111075363951e-05
5656,Pitchers,1,8.043111075363951e-05
5657,U.S. Official War Pictures,1,8.043111075363951e-05
5658,Chort i rechetvortsy(The Devil and the Speechmakers),1,8.043111075363951e-05
5659,"Page 272 (folio 9) fromA Humument, Volume I",1,8.043111075363951e-05
5660,"Plate (folio 3) fromSix Geometric Figures and All Their Combinations, Volume II",1,8.043111075363951e-05
5661,Plate 1 (folio 6) fromRencontre,1,8.043111075363951e-05
5662,"The Girl Li and I (Das Mädchen Li und ich)(in-text plate, folio 10) fromDie träumenden Knaben (The Dreaming Boys)",1,8.043111075363951e-05
5663,..Trink Lieber Eptinger!,1,8.043111075363951e-05
5664,A une dame que le poète avait connue fille et qu’il revoit devenue femme très bellefromVingt poëmes,1,8.043111075363951e-05
5665,Plate (folio 21 verso) fromMetafisikal Translations,1,8.043111075363951e-05
5666,Warren Telechron,1,8.043111075363951e-05
5667,Plate (folio 14 verso) fromMetafisikal Translations,1,8.043111075363951e-05
5668,Lettres espagnoles,1,8.043111075363951e-05
5669,Watch Points,1,8.043111075363951e-05
5670,In-text plate (page 66) fromL’Évangile(The Gospel),1,8.043111075363951e-05
5671,Germany in the 19th Century,1,8.043111075363951e-05
5672,Sketchbook 1982,1,8.043111075363951e-05
5673,NFC,1,8.043111075363951e-05
5674,Variant of plate VI fromThe Ring of Dawn Suite(Suite la bague d’aurore),1,8.043111075363951e-05
5675,"L’Atome au Service de la Paix, General Dynamics",1,8.043111075363951e-05
5676,Le Poète se propose de chanter les tombeauxfromVingt poëmes,1,8.043111075363951e-05
5677,"Lighting Fixture for the Finnish Pavilion, New York World’s Fair",1,8.043111075363951e-05
5678,Canto XVIfrom18 Cantos,1,8.043111075363951e-05
5679,Sueño y mentira de Franco(The Dream and Lie of Franco),1,8.043111075363951e-05
5680,Flaques,1,8.043111075363951e-05
5681,Ia!(I!),1,8.043111075363951e-05
5682,"Snake Geometry(plate, pages 106–107) fromDreams and Projects",1,8.043111075363951e-05
5683,"Cooking Pot(plate 18) fromThe International Anthology of Contemporary Engraving: The International Avant-Garde, Volume 5: America Discovered(Anthologia internazionale dell’incisione contemporanea: L’Avanguardia internazionale: Volume 5: Scoperta dell’America)",1,8.043111075363951e-05
5684,"Plate (page 27) fromLe Berger d’Écosse, Les Passagers, La Pierre philosophale(The Scottish Sheperd, The Passangers, The Philosopher’s Stone)",1,8.043111075363951e-05
5685,"F. Chopin, F. Liszt",1,8.043111075363951e-05
5686,In-text plate (folios 99 verso and 100 recto) fromIn Memory of My Feelings,1,8.043111075363951e-05
5687,In-text plate (folio 10) fromVzorval’(Explodity),1,8.043111075363951e-05
5688,In-text plate (page 50) fromL’Évangile(The Gospel),1,8.043111075363951e-05
5689,"Navel(plate, page 43) fromDreams and Projects",1,8.043111075363951e-05
5690,"Gazeta futuristov(Futurist Newspaper), no. 1",1,8.043111075363951e-05
5691,Musée de l’Affiche 18 Rue de Paradis Paris X,1,8.043111075363951e-05
5692,Pictorial initial L (folio 21) fromL’Enchanteur pourrissant,1,8.043111075363951e-05
5693,"New York Tower, project, New York,  New York, Plan",1,8.043111075363951e-05
5694,Drawing Restraint 7,1,8.043111075363951e-05
5695,Double page plate (between pages 96 and 97) fromVertogradari Nad Lozami(Gardeners over the Vines),1,8.043111075363951e-05
5696,Title fromLa Fin du monde filmée par l’ange de N.-D.(The End of the World Filmed by the Angel of Notre Dame),1,8.043111075363951e-05
5697,Plate (folio 12) fromEstampas del Popol-Vuh,1,8.043111075363951e-05
5698,Plumb Bob,1,8.043111075363951e-05
5699,"Hadassah University Medical Center, Mount Scopus, Jerusalem, Interior perspective and details of furniture",1,8.043111075363951e-05
5700,Fourteen Etchings 9,1,8.043111075363951e-05
5701,Poster for the First Salon de la Rose+Croix,1,8.043111075363951e-05
5702,"Douglas Quin, Concert Life Electronica",1,8.043111075363951e-05
5703,Arkhitekturnye Fantazii,1,8.043111075363951e-05
5704,"Milan Drijan (Poster for Karate Club Tempo, Zagreb)",1,8.043111075363951e-05
5705,World Commercial Design Exhibition,1,8.043111075363951e-05
5706,Plate (folio 9) fromMy Pretty Pony,1,8.043111075363951e-05
5707,Explanation II(Explication II) fromMaria 1946,1,8.043111075363951e-05
5708,Tailpiece (page 38) fromThe Fables of Aesop,1,8.043111075363951e-05
5709,"Die Kathedrale(Die Silbergäule, vol.41⁄42)",1,8.043111075363951e-05
5710,Nieuwe Kunstschool onder Leiding van Paul Citroen,1,8.043111075363951e-05
5711,See the Model of the New Building – Earl’s Court,1,8.043111075363951e-05
5712,"Civic Center, project, Philadelphia, Pennsylvania, Aerial perspective",1,8.043111075363951e-05
5713,Parkett no. 14,1,8.043111075363951e-05
5714,J’ai Tué,1,8.043111075363951e-05
5715,Plate (page 117) fromLe Cocu magnifique,1,8.043111075363951e-05
5716,"Cultural Center, Chambéry, France, East elevation",1,8.043111075363951e-05
5717,Lounge Chair (model B25),1,8.043111075363951e-05
5718,Careless Talk Costs Lives – Strictly between these four walls,1,8.043111075363951e-05
5719,The Double(Der Doppelgänger) (forParkett no. 13),1,8.043111075363951e-05
5720,B:1/B:2,1,8.043111075363951e-05
5721,Plate (facing page 30) fromEbbi,1,8.043111075363951e-05
5722,In-text plate (page 167) fromDaphnis et Chloé,1,8.043111075363951e-05
5723,BMW Motorräder,1,8.043111075363951e-05
5724,"Behavior Fields – Transaction Arenas – Training Grounds – Maneuver Positions: Notes on the Development of a Show (Sonnabend, New York; January 15-29, 1972), Notes Toward Performing a Gallery Space",1,8.043111075363951e-05
5725,"Plate 9 of 9, from the illustrated book,He Disappeared into Complete Silence, first edition (Example 1)",1,8.043111075363951e-05
5726,"Hermann Scherrer Sporting and Ladies-Tailor, München, Neuhauserstr. 32",1,8.043111075363951e-05
5727,Joe Cactus Ashtray,1,8.043111075363951e-05
5728,Heater-Ventilator (model H 3),1,8.043111075363951e-05
5729,Vase (no. 6477),1,8.043111075363951e-05
5730,"Chikatsa-Asuka Historical Museum, Minami-Kawachi, Osaka, Japan",1,8.043111075363951e-05
5731,Der Bettelstudent,1,8.043111075363951e-05
5732,Armchairs,1,8.043111075363951e-05
5733,"Farnsworth House, Plano, Illinois (Elevation)",1,8.043111075363951e-05
5734,Rainer Fetting,1,8.043111075363951e-05
5735,Knihy pro kazdeho,1,8.043111075363951e-05
5736,Bowl (model 5577),1,8.043111075363951e-05
5737,Spring Sections,1,8.043111075363951e-05
5738,"Vitruvius E(plate, folio 15) fromLunar Transformations",1,8.043111075363951e-05
5739,Platter (no. 246),1,8.043111075363951e-05
5740,Headpiece (page 141) fromThe Fables of Aesop,1,8.043111075363951e-05
5741,Fish Knife and Fork,1,8.043111075363951e-05
5742,Handwoven Fabric,1,8.043111075363951e-05
5743,"Teatre du Vieux Colombien, Jean Baptiste, Le Mal Aimé",1,8.043111075363951e-05
5744,Untitled (M.I.R.A. Pair)fromThe Conditional Probability Machine,1,8.043111075363951e-05
5745,The Village SlodejewkafromThe Bewitched Tailor,1,8.043111075363951e-05
5746,Perpetual Calendar,1,8.043111075363951e-05
5747,"Henri Michaux, Stedelijk Museum Amsterdam",1,8.043111075363951e-05
5748,"Photographers Prefer Shell, You Can Be Sure of Shell",1,8.043111075363951e-05
5749,HB Berthold,1,8.043111075363951e-05
5750,"Der Buchdruck, Gewerbemuseum Basel",1,8.043111075363951e-05
5751,"Head, Dancer, Bather, and Woman in an Armchairsuperimposed (6th supplementary plate) from the illustratedbook Non Vouloir",1,8.043111075363951e-05
5752,"Shillingford Bridge, Oxford – See Britain First On Shell",1,8.043111075363951e-05
5753,Plate (facing page 126) fromLes Chants de Maldoror,1,8.043111075363951e-05
5754,"Ook foto en projectie, het beste optiek, Gebr. Caminada",1,8.043111075363951e-05
5755,Makbet (Macbeth) (Poster for Warsaw production of William Shakespeare’s tragedy),1,8.043111075363951e-05
5756,"Diagram of application-specific integrated circuit (ASIC), and corresponding microchip",1,8.043111075363951e-05
5757,"Highrise Building, Sparkplug, project (Exterior perspective)",1,8.043111075363951e-05
5758,Twist Tray for Crushed Ice,1,8.043111075363951e-05
5759,Textile,1,8.043111075363951e-05
5760,Frankrig,1,8.043111075363951e-05
5761,"Schröder House, Utrecht, The Netherlands",1,8.043111075363951e-05
5762,A Pillar’d Shade (Poster for Underground Electric Railways Company),1,8.043111075363951e-05
5763,Headpiece (page 213) fromCalligrammes,1,8.043111075363951e-05
5764,The Path to the Grave (Der Weg ins Grab)(plate 4) fromThe Bound Columbus (Der gefesselte Columbus),1,8.043111075363951e-05
5765,"L. Bolle, Beeldhouwer",1,8.043111075363951e-05
5766,6 Sonaten Avonden,1,8.043111075363951e-05
5767,"Not-straight/Straight, Not-straight(plate, folio 13) fromGrids, Using Straight Lines, Not-Broken Lines and Broken Lines in all Their Possible Combinations",1,8.043111075363951e-05
5768,"Warning! Inflation Means Depression, Register, Vote",1,8.043111075363951e-05
5769,Lorgnette,1,8.043111075363951e-05
5770,Reparation(for Parkett no. 27),1,8.043111075363951e-05
5771,Headpiece (page 252) fromCalligrammes,1,8.043111075363951e-05
5772,Etchings from Ecclesiastes,1,8.043111075363951e-05
5773,Tailpiece (page 72) fromThe Fables of Aesop,1,8.043111075363951e-05
5774,Double page plate (folios 5 [verso] and 6) fromSketchbook 1982,1,8.043111075363951e-05
5775,Il était une petite pie(Once There Was a Little Magpie),1,8.043111075363951e-05
5776,Award for Careless Talk,1,8.043111075363951e-05
5777,In-text plate (page 81) fromDaphnis et Chloé,1,8.043111075363951e-05
5778,"Das Stichwort: Magdeburger Blätter für Bühne, Musik und Gestaltende Arbeit, No. 11, Fasching",1,8.043111075363951e-05
5779,Headpiece (page 209) fromThe Fables of Aesop,1,8.043111075363951e-05
5780,"Nara Convention Hall, Nara, Japan, Interior perspective of concert hall",1,8.043111075363951e-05
5781,Plate (folio 20) from‘Capital’ in Pictures,1,8.043111075363951e-05
5782,"The Turkey(Le Dindon) (plate XIX, facing page 122) fromEaux-fortes originale pour des textes de Buffon(Histoire naturelle)",1,8.043111075363951e-05
5783,In-text plate (page 89) fromParler seul(Speaking Alone),1,8.043111075363951e-05
5784,May Day. We Fight For: The Five-Year Plan. For the Bolshevik Tempo. For the Armament of the USSR. For the International October [Revolution],1,8.043111075363951e-05
5785,Poster forFaust,1,8.043111075363951e-05
5786,The Spectre Bark (Life-in-Death Winneth the Ancient Mariner)fromThe Rime of the Ancient Mariner,1,8.043111075363951e-05
5787,Plate (page 40) fromL’Évangile(The Gospel),1,8.043111075363951e-05
5788,PH Table Lamp,1,8.043111075363951e-05
5789,Send Your Good Wishes by Greetings Telegram,1,8.043111075363951e-05
5790,Dish (no. 268),1,8.043111075363951e-05
5791,Rationeele voeding,1,8.043111075363951e-05
5792,Footed Ashtray,1,8.043111075363951e-05
5793,Kenward ElmsliefromFace of the Poet,1,8.043111075363951e-05
5794,Plate (folio 81 verso) fromIn Memory of My Feelings,1,8.043111075363951e-05
5795,Corydalus CornutusfromHorned Beetles and Other Insects,1,8.043111075363951e-05
5796,"The Tokyo Design Center, Tokyo, Japan, Perspective",1,8.043111075363951e-05
5797,"Jazz Nad Odra, Wroclaw 1978, Jazz on Odra River",1,8.043111075363951e-05
5798,Court House project (Two perspectives),1,8.043111075363951e-05
5799,"The Inland Printer, Christmas 1895",1,8.043111075363951e-05
5800,"Spot, Run Spot, Run Spot Run, A Film by Allen Koss",1,8.043111075363951e-05
5801,Vil’gel’mova Karusel’(Wilhelm’s Carousel),1,8.043111075363951e-05
5802,"Arch. Frantisek Kalivoda vystavuje nejnovejsi typy finskeho sedaciho nabytku podle navrhu arch. Alvara Aalto, Helsingfors",1,8.043111075363951e-05
5803,Plate (page 17) fromMeidosems,1,8.043111075363951e-05
5804,"CompositionorComposition in Three Colors(plate, page 91) from the illustrated bookDans l’Atelier de Picasso",1,8.043111075363951e-05
5805,"Resor House Project, Jackson Hole, Wyoming (Vertical section through column and outside wall)",1,8.043111075363951e-05
5806,"Galerie Maeght, Giacometti",1,8.043111075363951e-05
5807,Artists Paint Toyama – 100 Landscapes by 100 Artists,1,8.043111075363951e-05
5808,The Nonconformist’s Memorial,1,8.043111075363951e-05
5809,Headpiece (page 7) fromThe Fables of Aesop,1,8.043111075363951e-05
5810,Illustration for Scene 1 (plate facing page 8) fromDer Mensch is kein Haustier (Man Is Not a Domestic Animal),1,8.043111075363951e-05
5811,In-text plate (folio 18) fromÀ toute épreuve(Proof Against All),1,8.043111075363951e-05
5812,"Untitled, plate 3 of 9, from the portfolio,Ode à ma mère",1,8.043111075363951e-05
5813,Recommended for Winter – Double Shell Lubricating Oil,1,8.043111075363951e-05
5814,Victor Cycles,1,8.043111075363951e-05
5815,Afat,1,8.043111075363951e-05
5816,Plate (folio 13) from23 Gravures,1,8.043111075363951e-05
5817,"Plate 16 fromFuturists, Abstractionists, Dadaists: the Forerunners of the Avant-Garde, vol. I",1,8.043111075363951e-05
5818,Headpiece (page 213) fromThe Fables of Aesop,1,8.043111075363951e-05
5819,Helen Reddy CP-80438,1,8.043111075363951e-05
5820,Feltri Chair,1,8.043111075363951e-05
5821,Toothbrush and Toothbrush Holder,1,8.043111075363951e-05
5822,"J. Dubutfet, Ustensiles, Demeures Escaliers, Galerie Jeanne Bucher, Juin, Juillet, 1967",1,8.043111075363951e-05
5823,Jelly Fish Fabric,1,8.043111075363951e-05
5824,Seated Nude and SketchesfromLe Chef-d’œuvre inconnu,1,8.043111075363951e-05
5825,Meeting the Good People (Washington)(plate 2) fromA Rake’s Progress,1,8.043111075363951e-05
5826,"Composition with Seven Elements(plate, folio 5) from23 Gravures",1,8.043111075363951e-05
5827,Program forKlop(The Bedbug),1,8.043111075363951e-05
5828,Headpiece (page 327) fromThe Fables of Aesop,1,8.043111075363951e-05
5829,"Boston, The New Haven Railroad",1,8.043111075363951e-05
5830,Unidentified project (Perspective),1,8.043111075363951e-05
5831,"Not-straight, Broken/Not-straight, Broken(plate, folio 29) fromGrids, Using Straight Lines, Not-Broken Lines and Broken Lines in all Their Possible Combinations",1,8.043111075363951e-05
5832,Exhibition of graphics of Canadian National Railways at the galleries of the Steendrukkerij de Jong & Co.,1,8.043111075363951e-05
5833,In-text plate (folio 8) fromPoésie de mots inconnus,1,8.043111075363951e-05
5834,Text with double page decoration (folios 13 verso and 14) from the illustrated bookDivers Poèmes du Livre Ouvert,1,8.043111075363951e-05
5835,Cephalus Kills His Wife Procris by Accident(Céphale tue par mégarde sa femme Procris) fromLes Métamorphoses,1,8.043111075363951e-05
5836,"Straight/Not-straight(plate, folio 5) fromGrids, Using Straight Lines, Not-Broken Lines and Broken Lines in all Their Possible Combinations",1,8.043111075363951e-05
5837,"In the Barracks Yard (Auf dem Kasernenhof)(plate, folio 30 verso) from the periodicalDer Bildermann, vol. 1, no. 15 (Nov 1916)",1,8.043111075363951e-05
5838,Headpiece (page 15) fromCalligrammes,1,8.043111075363951e-05
5839,Beaker: Simplicity,1,8.043111075363951e-05
5840,Crow with Peacock Feathers (Krähe mit Pfauenfedern)(in-text plate (page 29) fromTierfabeln des Aesop (Aesop’s Fables),1,8.043111075363951e-05
5841,"Samuel Palmer, after the Watercolor by Walter(plate, folio 23) fromBlake and the Youthful Ancients",1,8.043111075363951e-05
5842,"Reality(plate, folio 7) fromAs Is When",1,8.043111075363951e-05
5843,Plate (folio 11) fromL’Enchanteur pourrissant,1,8.043111075363951e-05
5844,Tek,1,8.043111075363951e-05
5845,"The Meadow (Die Wiese) (plate, folio 16 verso) from the periodicalDer Bildermann, vol. 1, no. 8 (Jul 1916)",1,8.043111075363951e-05
5846,Headpiece (page 211) fromCalligrammes,1,8.043111075363951e-05
5847,"Dymaxion House project (Plan, deck-tensioning pattern)",1,8.043111075363951e-05
5848,"Thrillers from the Forties – DW Griffith Film Center, JP Speed Art Museum, Spring",1,8.043111075363951e-05
5849,"Iugo LEF. Zhurnal levogo fronta iskusstv iuga S.S.S.R., no. 3",1,8.043111075363951e-05
5850,Parkett no. 49,1,8.043111075363951e-05
5851,"Plate 19 fromFuturists, Abstractionists, Dadaists: the Forerunners of the Avant-Garde, vol. I",1,8.043111075363951e-05
5852,El pueblo de Madrid a su heroico defensor – General Miaja,1,8.043111075363951e-05
5853,"SA. Sovremennaia Arkhitektura(CA. Contemporary Architecture), no. 2",1,8.043111075363951e-05
5854,Water Tumblers,1,8.043111075363951e-05
5855,Plate (page 20) fromCentury of the Common Man,1,8.043111075363951e-05
5856,Nacvik kresleneho pisma. mala abeceda,1,8.043111075363951e-05
5857,Plate (facing page 146) fromLes Chants de Maldoror,1,8.043111075363951e-05
5858,Plate (folio 5 verso) fromSmoke,1,8.043111075363951e-05
5859,Variant ofWoman in an Armchair(20th supplementary plate) from the illustrated bookNon Vouloir,1,8.043111075363951e-05
5860,Oath of the Women(Le Serment des femmes) fromLysistrata,1,8.043111075363951e-05
5861,"Untitled, no. 7 of 8, from the illustrated book,Homely Girl, A Life, volume II",1,8.043111075363951e-05
5862,Plate (folio 14) fromArt Crow/Jim Crow,1,8.043111075363951e-05
5863,Plate (page 14) fromLe Coeur à Gaz(The Gas Heart),1,8.043111075363951e-05
5864,"Plate 1 fromFuturists, Abstractionists, Dadaists: the Forerunners of the Avant-Garde, vol. I",1,8.043111075363951e-05
5865,Information,1,8.043111075363951e-05
5866,"The Chap-Book, Thanksgiving No.",1,8.043111075363951e-05
5867,"Visage III(plate, page 37) fromVisages",1,8.043111075363951e-05
5868,Plate (folio 34) fromAlmario,1,8.043111075363951e-05
5869,Hollandsch Kunstweefhuis,1,8.043111075363951e-05
5870,Der 2te Lumpenball ist am Samstag den 31. Januar,1,8.043111075363951e-05
5871,Jakuan,1,8.043111075363951e-05
5872,Headpiece (page 111) fromParler seul(Speaking Alone),1,8.043111075363951e-05
5873,Hamlet,1,8.043111075363951e-05
5874,"Dymaxion Dwelling Machine project, Wichita House (Study for air circulation: floor plan)",1,8.043111075363951e-05
5875,"The Mad III (Die Irren III)(tailpiece, page 29) fromUmbra vitae (Shadow of Life)",1,8.043111075363951e-05
5876,"Untitled (in-text plate, page 32) fromDie Samländische Ode",1,8.043111075363951e-05
5877,"Dressage at the Circus(Au Cirque...La Haute-école) (headpiece, page 48) fromPetites scènes familières",1,8.043111075363951e-05
5878,Parkett no. 4,1,8.043111075363951e-05
5879,Side Chair (model DCM),1,8.043111075363951e-05
5880,Headpiece (page 183) fromThe Fables of Aesop,1,8.043111075363951e-05
5881,"Two Women(plate, folio 29) from the illustrated bookLa Chèvre-Feuille",1,8.043111075363951e-05
5882,"Zatychka. Sbornik. Velimir Khlebnikov; David, Vladimir, Nikolai Burliuki. Risunki. Stikhi(The Bung, A Collection: Velimir Khlebnikov; David, Vladimir, and Nikolai Burliuk; Drawings. Verse)",1,8.043111075363951e-05
5883,"I, Rue Gabrielle",1,8.043111075363951e-05
5884,"Untitled (plate 1) fromThe International Anthology of Contemporary Engraving: The International Avant-Garde, Volume 5: America Discovered(Anthologia internazionale dell’incisione contemporanea: L’Avanguardia internazionale: Volume 5: Scoperta dell’America)",1,8.043111075363951e-05
5885,"Strelets(The Archer), vol. 1",1,8.043111075363951e-05
5886,In-text plate (folio 10 verso) fromÀ toute épreuve(Proof Against All),1,8.043111075363951e-05
5887,"...I Will Do What I Want, without Pride or Remorse...(J’irai à ce que j’ai voulu, sans fierté comme sans remords...) (plate, page 113) fromPasiphaé: Chant de Minos (Les Crétois)",1,8.043111075363951e-05
5888,Mr. U,1,8.043111075363951e-05
5889,"Potteries Thinkbelt Project, Staffordshire, England (Perspective of Mobile Teaching Machines[cover design for the October, 1966 issue of the journal Architectural Design])",1,8.043111075363951e-05
5890,In-text plate (folio 27) fromÀ toute épreuve(Proof Against All),1,8.043111075363951e-05
5891,Fotografie Carel Blazer,1,8.043111075363951e-05
5892,Form & Farbe,1,8.043111075363951e-05
5893,Shutter,1,8.043111075363951e-05
5894,"Mountain Goats (Bergziegen)(border, folio 31 verso) from the periodicalDer Bildermann, vol. 1, no. 15 (Nov 1916)__",1,8.043111075363951e-05
5895,Frontispiece (Frontispiz) fromÜber das Geistige in der Kunst (Concerning the Spiritual in Art),1,8.043111075363951e-05
5896,Plate (page 26) fromCirque(Circus),1,8.043111075363951e-05
5897,Brody Punch,1,8.043111075363951e-05
5898,Post-it® Note,1,8.043111075363951e-05
5899,Tailpiece (page 49) fromPasiphaé: Chant de Minos (Les Crétois),1,8.043111075363951e-05
5900,End Bad Breath,1,8.043111075363951e-05
5901,"House, Breganoza, Switzerland",1,8.043111075363951e-05
5902,Unfinished Modern,1,8.043111075363951e-05
5903,Inside wrapper back fromOuzel,1,8.043111075363951e-05
5904,Plate (folio 12) fromIl était une petite pie(Once There Was a Little Magpie),1,8.043111075363951e-05
5905,"...un instant le faible visage apparaît sur le bord de l’ombre...(...for an instant the dim visage appears at the edge of the shadow...) (plate, facing page 50) fromLa Relêve du matin(The Morning Relief Troops)",1,8.043111075363951e-05
5906,Chair and Baptistery(Sedia e Battistero) fromSix Etchings by Giuseppe Viviani(Sei Incisioni di Giuseppe Viviani),1,8.043111075363951e-05
5907,"Untitled (plate, page 23) from the periodicalMünchner Blätter für Dichtung und Graphik, vol. 1, no. 2 (February 1919)",1,8.043111075363951e-05
5908,"Herman Miller Summer Picnic August 20, 1971",1,8.043111075363951e-05
5909,Gesund und Gut mit Butter (Healthy and good with butter),1,8.043111075363951e-05
5910,Exposition internationale d’art pornographique,1,8.043111075363951e-05
5911,Plate (folio 13) from5 Constructionen + 5 Compositionen,1,8.043111075363951e-05
5912,Ovals #2 textile (Drapery fabric),1,8.043111075363951e-05
5913,In-text plate (page 79) fromLe Chant des morts,1,8.043111075363951e-05
5914,In-text plate (page 19) fromDaphnis et Chloé,1,8.043111075363951e-05
5915,“Khorosho! Oktyabrskaya poema” by Vladimir Mayakovsky,1,8.043111075363951e-05
5916,Upholstery fabric sample (no.13305),1,8.043111075363951e-05
5917,In-text plate (page 43) fromLe Chant des morts,1,8.043111075363951e-05
5918,Herbata Marka Herbatnik,1,8.043111075363951e-05
5919,Bubble Umbrella,1,8.043111075363951e-05
5920,"Row Housing, Pregassona, Switzerland, Elevation",1,8.043111075363951e-05
5921,Drapery fabric,1,8.043111075363951e-05
5922,Gee!! I Wish I Were a Man,1,8.043111075363951e-05
5923,Dadada Stool,1,8.043111075363951e-05
5924,Link Bench (model 656),1,8.043111075363951e-05
5925,Mouse Computer Pointing Device,1,8.043111075363951e-05
5926,Plate (folio 15) fromLa Fin du monde filmée par l’ange de N.-D.(The End of the World Filmed by the Angel of Notre Dame),1,8.043111075363951e-05
5927,Zhovtnevyi zbirnyk panfuturystiv(Panfuturists’ October Anthology),1,8.043111075363951e-05
5928,Screen,1,8.043111075363951e-05
5929,"Cultural Center, Chambéry, France, North elevation",1,8.043111075363951e-05
5930,Stikhi V. Maiakovskogo. Vypyt(The Poetry of V. Mayakovsky[Vypyt]),1,8.043111075363951e-05
5931,In-text plate (page 73) fromLe Chant des morts,1,8.043111075363951e-05
5932,Ian Hamilton Finlay and The Wild Hawthorn Press 1958-1991,1,8.043111075363951e-05
5933,Drapery material,1,8.043111075363951e-05
